ID,index,GEE_ID,LANDSAT_PRODUCT_ID,SPACECRAFT_ID,SENSOR_ID,Date,Time,WRS_TYPE,WRS_PATH,WRS_ROW,CloudCover,SunAzimuth,SunElevation,SunZenith,RemainAfterPreprocess,Period,CountValidPixel,Percentile
693,LT05_122045_20091204,LANDSAT/LT05/C02/T1_L2/LT05_122045_20091204,LT05_L2SP_122045_20091204_20200825_02_T1,LANDSAT_5,TM,4/12/2009,02:43:01.9220130Z,2,122,45,10,150.91,40.45,49.55,No,,,
694,LE07_121044_20091205,LANDSAT/LE07/C02/T1_L2/LE07_121044_20091205,LE07_L2SP_121044_20091205_20200911_02_T1,LANDSAT_7,ETM,5/12/2009,02:36:46.4862219Z,2,121,44,0,151.83,39.18,50.82,Yes,2010,703223,33
695,LE07_121045_20091205,LANDSAT/LE07/C02/T1_L2/LE07_121045_20091205,LE07_L2SP_121045_20091205_20200911_02_T1,LANDSAT_7,ETM,5/12/2009,02:37:10.3819324Z,2,121,45,15,151.00,40.34,49.66,No,,,
696,LT05_121045_20091213,LANDSAT/LT05/C02/T1_L2/LT05_121045_20091213,LT05_L2SP_121045_20091213_20200825_02_T1,LANDSAT_5,TM,13/12/2009,02:36:56.1450250Z,2,121,45,20,150.48,39.22,50.78,Yes,2010,925996,73
697,LT05_121044_20100114,LANDSAT/LT05/C02/T1_L2/LT05_121044_20100114,LT05_L2SP_121044_20100114_20200825_02_T1,LANDSAT_5,TM,14/1/2010,02:36:44.0150690Z,2,121,44,3,146.43,37.87,52.13,Yes,2010,1048608,92
698,LT05_121045_20100114,LANDSAT/LT05/C02/T1_L2/LT05_121045_20100114,LT05_L2SP_121045_20100114_20200825_02_T1,LANDSAT_5,TM,14/1/2010,02:37:07.9880690Z,2,121,45,24,145.55,38.94,51.06,No,,,
699,LE07_121045_20100311,LANDSAT/LE07/C02/T1_L2/LE07_121045_20100311,LE07_L2SP_121045_20100311_20200911_02_T1,LANDSAT_7,ETM,11/3/2010,02:38:26.6707472Z,2,121,45,2,129.30,52.43,37.57,Yes,2010,865753,63
700,LE07_122044_20100318,LANDSAT/LE07/C02/T1_L2/LE07_122044_20100318,LE07_L2SP_122044_20100318_20200911_02_T1,LANDSAT_7,ETM,18/3/2010,02:44:15.9770094Z,2,122,44,21,128.32,53.97,36.03,Yes,2010,527226,24
701,LT05_121045_20100319,LANDSAT/LT05/C02/T1_L2/LT05_121045_20100319,LT05_L2SP_121045_20100319_20200825_02_T1,LANDSAT_5,TM,19/3/2010,02:37:17.1340500Z,2,121,45,7,125.73,54.79,35.21,Yes,2010,925868,71
702,LT05_122044_20100326,LANDSAT/LT05/C02/T1_L2/LT05_122044_20100326,LT05_L2SP_122044_20100326_20200824_02_T1,LANDSAT_5,TM,26/3/2010,02:43:03.2220750Z,2,122,44,6,124.64,56.34,33.66,Yes,2010,1180290,84
703,LT05_122045_20100326,LANDSAT/LT05/C02/T1_L2/LT05_122045_20100326,LT05_L2SP_122045_20100326_20200824_02_T1,LANDSAT_5,TM,26/3/2010,02:43:27.1950690Z,2,122,45,54,122.53,56.96,33.04,No,,,
704,LT05_122044_20100918,LANDSAT/LT05/C02/T1_L2/LT05_122044_20100918,LT05_L2SP_122044_20100918_20200823_02_T1,LANDSAT_5,TM,18/9/2010,02:42:17.9260810Z,2,122,44,17,128.20,58.20,31.80,Yes,2010,978669,71
705,LT05_122045_20100918,LANDSAT/LT05/C02/T1_L2/LT05_122045_20100918,LT05_L2SP_122045_20100918_20200823_02_T1,LANDSAT_5,TM,18/9/2010,02:42:42.0420560Z,2,122,45,3,126.00,58.90,31.10,No,,,
706,LE07_122044_20101028,LANDSAT/LE07/C02/T1_L2/LE07_122044_20101028,LE07_L2SP_122044_20101028_20200910_02_T1,LANDSAT_7,ETM,28/10/2010,02:44:37.0089180Z,2,122,44,0,147.98,48.30,41.70,Yes,2010,889862,66
707,LE07_122045_20101028,LANDSAT/LE07/C02/T1_L2/LE07_122045_20101028,LE07_L2SP_122045_20101028_20200910_02_T1,LANDSAT_7,ETM,28/10/2010,02:45:00.9049055Z,2,122,45,11,146.78,49.39,40.61,No,,,
708,LT05_121044_20101029,LANDSAT/LT05/C02/T1_L2/LT05_121044_20101029,LT05_L2SP_121044_20101029_20200823_02_T1,LANDSAT_5,TM,29/10/2010,02:35:44.7350000Z,2,121,44,0,147.35,47.66,42.34,Yes,2010,1145854,100
709,LT05_121045_20101029,LANDSAT/LT05/C02/T1_L2/LT05_121045_20101029,LT05_L2SP_121045_20101029_20200823_02_T1,LANDSAT_5,TM,29/10/2010,02:36:08.8500750Z,2,121,45,31,146.16,48.75,41.25,No,,,
710,LE07_122044_20101113,LANDSAT/LE07/C02/T1_L2/LE07_122044_20101113,LE07_L2SP_122044_20101113_20200911_02_T1,LANDSAT_7,ETM,13/11/2010,02:44:48.8983498Z,2,122,44,11,151.30,44.02,45.98,Yes,2010,663758,32
711,LE07_121045_20101122,LANDSAT/LE07/C02/T1_L2/LE07_121045_20101122,LE07_L2SP_121045_20101122_20200910_02_T1,LANDSAT_7,ETM,22/11/2010,02:39:08.8441281Z,2,121,45,1,151.29,43.07,46.93,Yes,2010,652871,25
712,LE07_122044_20101129,LANDSAT/LE07/C02/T1_L2/LE07_122044_20101129,LE07_L2SP_122044_20101129_20200910_02_T1,LANDSAT_7,ETM,29/11/2010,02:45:00.2458748Z,2,122,44,16,152.45,40.48,49.52,Yes,2010,792459,50
713,LE07_122045_20101129,LANDSAT/LE07/C02/T1_L2/LE07_122045_20101129,LE07_L2SP_122045_20101129_20200910_02_T1,LANDSAT_7,ETM,29/11/2010,02:45:24.1414904Z,2,122,45,4,151.59,41.65,48.35,No,,,
714,LT05_121044_20101130,LANDSAT/LT05/C02/T1_L2/LT05_121044_20101130,LT05_L2SP_121044_20101130_20200823_02_T1,LANDSAT_5,TM,30/11/2010,02:35:44.8410940Z,2,121,44,6,151.61,39.96,50.04,Yes,2010,1028094,90
715,LT05_121045_20101130,LANDSAT/LT05/C02/T1_L2/LT05_121045_20101130,LT05_L2SP_121045_20101130_20200823_02_T1,LANDSAT_5,TM,30/11/2010,02:36:08.8140940Z,2,121,45,35,150.76,41.12,48.88,No,,,
716,LE07_121044_20101208,LANDSAT/LE07/C02/T1_L2/LE07_121044_20101208,LE07_L2SP_121044_20101208_20200910_02_T1,LANDSAT_7,ETM,8/12/2010,02:38:54.3557312Z,2,121,44,0,152.27,39.00,51.00,Yes,2010,709289,38
717,LE07_121045_20101208,LANDSAT/LE07/C02/T1_L2/LE07_121045_20101208,LE07_L2SP_121045_20101208_20200910_02_T1,LANDSAT_7,ETM,8/12/2010,02:39:18.2524201Z,2,121,45,6,151.45,40.16,49.84,No,,,
718,LE07_122044_20101231,LANDSAT/LE07/C02/T1_L2/LE07_122044_20101231,LE07_L2SP_122044_20101231_20200910_02_T1,LANDSAT_7,ETM,31/12/2010,02:45:16.8253772Z,2,122,44,0,149.74,37.42,52.58,Yes,2010,887829,63
719,LE07_122045_20101231,LANDSAT/LE07/C02/T1_L2/LE07_122045_20101231,LE07_L2SP_122045_20101231_20200910_02_T1,LANDSAT_7,ETM,31/12/2010,02:45:40.7257310Z,2,122,45,2,148.92,38.54,51.46,No,,,
720,LT05_121044_20110101,LANDSAT/LT05/C02/T1_L2/LT05_121044_20110101,LT05_L2SP_121044_20110101_20200823_02_T1,LANDSAT_5,TM,1/1/2011,02:35:51.0310690Z,2,121,44,0,148.77,37.03,52.97,Yes,2010,1006129,83
721,LT05_121045_20110101,LANDSAT/LT05/C02/T1_L2/LT05_121045_20110101,LT05_L2SP_121045_20110101_20200823_02_T1,LANDSAT_5,TM,1/1/2011,02:36:15.1470310Z,2,121,45,23,147.94,38.15,51.85,No,,,
722,LT05_122045_20110108,LANDSAT/LT05/C02/T1_L2/LT05_122045_20110108,LT05_L2SP_122045_20110108_20200823_02_T1,LANDSAT_5,TM,8/1/2011,02:42:26.7570880Z,2,122,45,31,146.64,38.37,51.63,No,,,
723,LE07_122044_20110116,LANDSAT/LE07/C02/T1_L2/LE07_122044_20110116,LE07_L2SP_122044_20110116_20200910_02_T1,LANDSAT_7,ETM,16/1/2011,02:45:24.9578387Z,2,122,44,12,146.69,38.39,51.61,No,,,
724,LT05_121044_20110117,LANDSAT/LT05/C02/T1_L2/LT05_121044_20110117,LT05_L2SP_121044_20110117_20200823_02_T1,LANDSAT_5,TM,17/1/2011,02:35:52.1460130Z,2,121,44,13,145.64,38.07,51.93,No,,,
725,LT05_121045_20110202,LANDSAT/LT05/C02/T1_L2/LT05_121045_20110202,LT05_L2SP_121045_20110202_20200823_02_T1,LANDSAT_5,TM,2/2/2011,02:36:17.2740440Z,2,121,45,19,140.77,41.74,48.26,Yes,2010,1010330,88
726,LE07_121044_20110210,LANDSAT/LE07/C02/T1_L2/LE07_121044_20110210,LE07_L2SP_121044_20110210_20200910_02_T1,LANDSAT_7,ETM,10/2/2011,02:39:21.6875095Z,2,121,44,26,140.59,43.13,46.87,Yes,2010,713324,40
727,LE07_121045_20110210,LANDSAT/LE07/C02/T1_L2/LE07_121045_20110210,LE07_L2SP_121045_20110210_20200910_02_T1,LANDSAT_7,ETM,10/2/2011,02:39:45.5847842Z,2,121,45,33,139.45,44.09,45.91,No,,,
728,LT05_122045_20110225,LANDSAT/LT05/C02/T1_L2/LT05_122045_20110225,LT05_L2SP_122045_20110225_20200823_02_T1,LANDSAT_5,TM,25/2/2011,02:42:28.9310750Z,2,122,45,20,133.89,47.67,42.33,Yes,2010,263540,3
729,LT05_122044_20110414,LANDSAT/LT05/C02/T1_L2/LT05_122044_20110414,LT05_L2SP_122044_20110414_20200823_02_T1,LANDSAT_5,TM,14/4/2011,02:41:52.4850250Z,2,122,44,18,114.76,61.44,28.56,Yes,2010,758002,42
730,LT05_122044_20110601,LANDSAT/LT05/C02/T1_L2/LT05_122044_20110601,LT05_L2SP_122044_20110601_20200822_02_T1,LANDSAT_5,TM,1/6/2011,02:41:35.3870250Z,2,122,44,1,87.73,66.47,23.53,Yes,2010,1174162,79
731,LT05_122045_20110601,LANDSAT/LT05/C02/T1_L2/LT05_122045_20110601,LT05_L2SP_122045_20110601_20200822_02_T1,LANDSAT_5,TM,1/6/2011,02:41:59.3600310Z,2,122,45,11,84.39,66.15,23.85,No,,,
732,LT05_122044_20110804,LANDSAT/LT05/C02/T1_L2/LT05_122044_20110804,LT05_L2SP_122044_20110804_20200820_02_T1,LANDSAT_5,TM,4/8/2011,02:41:02.7330000Z,2,122,44,18,97.37,63.40,26.60,Yes,2010,890891,68
733,LT05_122045_20110804,LANDSAT/LT05/C02/T1_L2/LT05_122045_20110804,LT05_L2SP_122045_20110804_20200820_02_T1,LANDSAT_5,TM,4/8/2011,02:41:26.8480810Z,2,122,45,14,94.34,63.33,26.67,No,,,
734,LT05_122044_20110820,LANDSAT/LT05/C02/T1_L2/LT05_122044_20110820,LT05_L2SP_122044_20110820_20200820_02_T1,LANDSAT_5,TM,20/8/2011,02:40:54.7830060Z,2,122,44,15,107.55,62.20,27.80,No,,,
735,LE07_121044_20110821,LANDSAT/LE07/C02/T1_L2/LE07_121044_20110821,LE07_L2SP_121044_20110821_20200910_02_T1,LANDSAT_7,ETM,21/8/2011,02:39:20.0028457Z,2,121,44,11,109.33,63.12,26.88,Yes,2010,153419,4
736,LT05_122044_20110921,LANDSAT/LT05/C02/T1_L2/LT05_122044_20110921,LT05_L2SP_122044_20110921_20200820_02_T1,LANDSAT_5,TM,21/9/2011,02:40:31.5050560Z,2,122,44,7,129.42,57.34,32.66,Yes,2010,761315,45
737,LT05_122045_20110921,LANDSAT/LT05/C02/T1_L2/LT05_122045_20110921,LT05_L2SP_122045_20110921_20200820_02_T1,LANDSAT_5,TM,21/9/2011,02:40:55.4780630Z,2,122,45,19,127.31,58.07,31.93,No,,,
738,LE07_121044_20111024,LANDSAT/LE07/C02/T1_L2/LE07_121044_20111024,LE07_L2SP_121044_20111024_20200909_02_T1,LANDSAT_7,ETM,24/10/2011,02:39:17.5026072Z,2,121,44,14,146.98,49.60,40.40,Yes,2010,215001,8
739,LT05_121045_20111101,LANDSAT/LT05/C02/T1_L2/LT05_121045_20111101,LT05_L2SP_121045_20111101_20200820_02_T1,LANDSAT_5,TM,1/11/2011,02:34:09.6060130Z,2,121,45,16,146.35,47.77,42.23,Yes,2010,868447,65
740,LE07_122045_20111202,LANDSAT/LE07/C02/T1_L2/LE07_122045_20111202,LE07_L2SP_122045_20111202_20200909_02_T1,LANDSAT_7,ETM,2/12/2011,02:46:15.0263903Z,2,122,45,17,151.81,41.23,48.77,Yes,2010,402938,8
741,LE07_122044_20111218,LANDSAT/LE07/C02/T1_L2/LE07_122044_20111218,LE07_L2SP_122044_20111218_20200909_02_T1,LANDSAT_7,ETM,18/12/2011,02:45:57.7454642Z,2,122,44,3,151.71,37.99,52.01,Yes,2010,862870,55
742,LE07_122045_20111218,LANDSAT/LE07/C02/T1_L2/LE07_122045_20111218,LE07_L2SP_122045_20111218_20200909_02_T1,LANDSAT_7,ETM,18/12/2011,02:46:21.6468697Z,2,122,45,8,150.91,39.15,50.85,No,,,
743,LE07_121044_20111227,LANDSAT/LE07/C02/T1_L2/LE07_121044_20111227,LE07_L2SP_121044_20111227_20200909_02_T1,LANDSAT_7,ETM,27/12/2011,02:39:53.9333640Z,2,121,44,4,150.57,37.53,52.47,Yes,2010,258402,15
744,LE07_122045_20120510,LANDSAT/LE07/C02/T1_L2/LE07_122045_20120510,LE07_L2SP_122045_20120510_20200908_02_T1,LANDSAT_7,ETM,10/5/2012,02:47:10.1902121Z,2,122,45,14,95.57,66.85,23.15,Yes,2010,112509,0
745,LE07_121045_20120823,LANDSAT/LE07/C02/T1_L2/LE07_121045_20120823,LE07_L2SP_121045_20120823_20200908_02_T1,LANDSAT_7,ETM,23/8/2012,02:41:32.6692179Z,2,121,45,23,108.86,63.53,26.47,Yes,2010,553255,21
746,LE07_121044_20121010,LANDSAT/LE07/C02/T1_L2/LE07_121044_20121010,LE07_L2SP_121044_20121010_20200908_02_T1,LANDSAT_7,ETM,10/10/2012,02:41:35.0768901Z,2,121,44,0,142.68,53.64,36.36,Yes,2010,705161,35
747,LE07_121045_20121010,LANDSAT/LE07/C02/T1_L2/LE07_121045_20121010,LE07_L2SP_121045_20121010_20200908_02_T1,LANDSAT_7,ETM,10/10/2012,02:41:58.9722163Z,2,121,45,15,141.11,54.63,35.37,No,,,
748,LE07_122044_20121102,LANDSAT/LE07/C02/T1_L2/LE07_122044_20121102,LE07_L2SP_122044_20121102_20200908_02_T1,LANDSAT_7,ETM,2/11/2012,02:47:57.5271486Z,2,122,44,0,150.41,47.15,42.85,Yes,2010,876917,61
749,LE07_122045_20121102,LANDSAT/LE07/C02/T1_L2/LE07_122045_20121102,LE07_L2SP_122045_20121102_20200908_02_T1,LANDSAT_7,ETM,2/11/2012,02:48:21.4237236Z,2,122,45,43,149.30,48.29,41.71,No,,,
750,LE07_121044_20130114,LANDSAT/LE07/C02/T1_L2/LE07_121044_20130114,LE07_L2SP_121044_20130114_20200908_02_T1,LANDSAT_7,ETM,14/1/2013,02:42:04.3408463Z,2,121,44,1,147.72,38.59,51.41,Yes,2015,725680,33
751,LE07_121045_20130114,LANDSAT/LE07/C02/T1_L2/LE07_121045_20130114,LE07_L2SP_121045_20130114_20200908_02_T1,LANDSAT_7,ETM,14/1/2013,02:42:28.2368035Z,2,121,45,43,146.84,39.68,50.32,No,,,
752,LE07_121044_20130130,LANDSAT/LE07/C02/T1_L2/LE07_121044_20130130,LE07_L2SP_121044_20130130_20200908_02_T1,LANDSAT_7,ETM,30/1/2013,02:42:08.8303952Z,2,121,44,3,144.03,41.09,48.91,Yes,2015,664057,22
753,LE07_121045_20130130,LANDSAT/LE07/C02/T1_L2/LE07_121045_20130130,LE07_L2SP_121045_20130130_20201008_02_T1,LANDSAT_7,ETM,30/1/2013,02:42:32.7252486Z,2,121,45,21,143.02,42.12,47.88,No,,,
754,LE07_122044_20130310,LANDSAT/LE07/C02/T1_L2/LE07_122044_20130310,LE07_L2SP_122044_20130310_20200908_02_T1,LANDSAT_7,ETM,10/3/2013,02:48:15.5707805Z,2,122,44,2,132.51,52.17,37.83,Yes,2015,865090,50
755,LE07_122045_20130310,LANDSAT/LE07/C02/T1_L2/LE07_122045_20130310,LE07_L2SP_122045_20130310_20200908_02_T1,LANDSAT_7,ETM,10/3/2013,02:48:39.4690082Z,2,122,45,4,130.82,52.96,37.04,No,,,
756,LC08_121045_20130701,LANDSAT/LC08/C02/T1_L2/LC08_121045_20130701,LC08_L2SP_121045_20130701_20200912_02_T1,LANDSAT_8,OLI_TIRS,1/7/2013,02:48:18.3528920Z,2,121,45,34,81.74,67.70,22.30,No,,,
757,LC08_121045_20130717,LANDSAT/LC08/C02/T1_L2/LC08_121045_20130717,LC08_L2SP_121045_20130717_20200912_02_T1,LANDSAT_8,OLI_TIRS,17/7/2013,02:48:18.6216210Z,2,121,45,24.18,86.64,67.05,22.95,No,,,
758,LC08_122044_20130809,LANDSAT/LC08/C02/T1_L2/LC08_122044_20130809,LC08_L2SP_122044_20130809_20200912_02_T1,LANDSAT_8,OLI_TIRS,9/8/2013,02:54:07.7197640Z,2,122,44,10.43,103.29,66.02,23.98,Yes,2015,914471,68
759,LC08_122045_20130809,LANDSAT/LC08/C02/T1_L2/LC08_122045_20130809,LC08_L2SP_122045_20130809_20200912_02_T1,LANDSAT_8,OLI_TIRS,9/8/2013,02:54:31.6150370Z,2,122,45,8.33,99.91,66.09,23.91,No,,,
760,LE07_122045_20130902,LANDSAT/LE07/C02/T1_L2/LE07_122045_20130902,LE07_L2SP_122045_20130902_20200907_02_T1,LANDSAT_7,ETM,2/9/2013,02:48:00.6118787Z,2,122,45,35,116.33,62.51,27.49,Yes,2015,217615,0
761,LE07_121044_20130911,LANDSAT/LE07/C02/T1_L2/LE07_121044_20130911,LE07_L2SP_121044_20130911_20200907_02_T1,LANDSAT_7,ETM,11/9/2013,02:41:32.6059348Z,2,121,44,18,125.53,60.56,29.44,Yes,2015,233952,4
762,LE07_122044_20130918,LANDSAT/LE07/C02/T1_L2/LE07_122044_20130918,LE07_L2SP_122044_20130918_20200907_02_T1,LANDSAT_7,ETM,18/9/2013,02:47:47.5111744Z,2,122,44,9,130.30,59.17,30.83,Yes,2015,414515,13
763,LC08_121044_20130919,LANDSAT/LC08/C02/T1_L2/LC08_121044_20130919,LC08_L2SP_121044_20130919_20200912_02_T1,LANDSAT_8,OLI_TIRS,19/9/2013,02:47:52.9703660Z,2,121,44,9.86,133.20,60.02,29.98,Yes,2015,742488,35
764,LC08_121045_20130919,LANDSAT/LC08/C02/T1_L2/LC08_121045_20130919,LC08_L2SP_121045_20130919_20200912_02_T1,LANDSAT_8,OLI_TIRS,19/9/2013,02:48:16.8698740Z,2,121,45,40.23,130.95,60.82,29.18,No,,,
765,LE07_121045_20130927,LANDSAT/LE07/C02/T1_L2/LE07_121045_20130927,LE07_L2SP_121045_20130927_20200907_02_T1,LANDSAT_7,ETM,27/9/2013,02:42:05.4796731Z,2,121,45,24,133.94,57.98,32.02,Yes,2015,605401,14
766,LE07_122044_20131004,LANDSAT/LE07/C02/T1_L2/LE07_122044_20131004,LE07_L2SP_122044_20131004_20200907_02_T1,LANDSAT_7,ETM,4/10/2013,02:47:58.4365880Z,2,122,44,1,139.74,55.35,34.65,Yes,2015,889727,55
767,LE07_122045_20131004,LANDSAT/LE07/C02/T1_L2/LE07_122045_20131004,LE07_L2SP_122045_20131004_20200907_02_T1,LANDSAT_7,ETM,4/10/2013,02:48:22.3328671Z,2,122,45,30,138.00,56.29,33.71,No,,,
768,LC08_121044_20131005,LANDSAT/LC08/C02/T1_L2/LC08_121044_20131005,LC08_L2SP_121044_20131005_20200913_02_T1,LANDSAT_8,OLI_TIRS,5/10/2013,02:47:49.5305430Z,2,121,44,0.01,142.42,55.94,34.06,Yes,2015,1002729,94
769,LC08_121045_20131005,LANDSAT/LC08/C02/T1_L2/LC08_121045_20131005,LC08_L2SP_121045_20131005_20200913_02_T1,LANDSAT_8,OLI_TIRS,5/10/2013,02:48:13.4215800Z,2,121,45,3.97,140.71,56.93,33.07,No,,,
770,LC08_122044_20131012,LANDSAT/LC08/C02/T1_L2/LC08_122044_20131012,LC08_L2SP_122044_20131012_20200912_02_T1,LANDSAT_8,OLI_TIRS,12/10/2013,02:53:59.7981370Z,2,122,44,24.07,145.63,53.96,36.04,No,,,
771,LE07_122044_20131020,LANDSAT/LE07/C02/T1_L2/LE07_122044_20131020,LE07_L2SP_122044_20131020_20200907_02_T1,LANDSAT_7,ETM,20/10/2013,02:48:09.7212042Z,2,122,44,0,146.69,50.92,39.08,Yes,2015,858477,45
772,LE07_122045_20131020,LANDSAT/LE07/C02/T1_L2/LE07_122045_20131020,LE07_L2SP_122045_20131020_20200907_02_T1,LANDSAT_7,ETM,20/10/2013,02:48:33.6186306Z,2,122,45,3,145.35,51.99,38.01,No,,,
773,LC08_121045_20131021,LANDSAT/LC08/C02/T1_L2/LC08_121045_20131021,LC08_L2SP_121045_20131021_20200912_02_T1,LANDSAT_8,OLI_TIRS,21/10/2013,02:48:08.9026160Z,2,121,45,16.88,147.71,52.45,37.55,Yes,2015,872537,73
774,LC08_122045_20131028,LANDSAT/LC08/C02/T1_L2/LC08_122045_20131028,LC08_L2SP_122045_20131028_20200912_02_T1,LANDSAT_8,OLI_TIRS,28/10/2013,02:54:13.8032910Z,2,122,45,23.64,149.90,50.44,39.56,Yes,2015,621326,20
775,LC08_122044_20131129,LANDSAT/LC08/C02/T1_L2/LC08_122044_20131129,LC08_L2SP_122044_20131129_20200912_02_T1,LANDSAT_8,OLI_TIRS,29/11/2013,02:53:44.0925560Z,2,122,44,0.12,154.86,41.31,48.69,Yes,2015,1131362,80
776,LC08_122045_20131129,LANDSAT/LC08/C02/T1_L2/LC08_122045_20131129,LC08_L2SP_122045_20131129_20200912_02_T1,LANDSAT_8,OLI_TIRS,29/11/2013,02:54:07.9920650Z,2,122,45,24.39,154.02,42.52,47.48,No,,,
777,LE07_121044_20131130,LANDSAT/LE07/C02/T1_L2/LE07_121044_20131130,LE07_L2SP_121044_20131130_20200907_02_T1,LANDSAT_7,ETM,30/11/2013,02:42:14.3042014Z,2,121,44,1,153.37,40.60,49.40,Yes,2015,748584,41
778,LE07_121045_20131130,LANDSAT/LE07/C02/T1_L2/LE07_121045_20131130,LE07_L2SP_121045_20131130_20200907_02_T1,LANDSAT_7,ETM,30/11/2013,02:42:38.2043061Z,2,121,45,28,152.53,41.78,48.22,No,,,
779,LE07_122044_20131207,LANDSAT/LE07/C02/T1_L2/LE07_122044_20131207,LE07_L2SP_122044_20131207_20200906_02_T1,LANDSAT_7,ETM,7/12/2013,02:48:27.8879734Z,2,122,44,0,153.18,39.45,50.55,Yes,2015,869306,53
780,LE07_122045_20131207,LANDSAT/LE07/C02/T1_L2/LE07_122045_20131207,LE07_L2SP_122045_20131207_20200907_02_T1,LANDSAT_7,ETM,7/12/2013,02:48:51.7872874Z,2,122,45,4,152.37,40.63,49.37,No,,,
781,LE07_122044_20131223,LANDSAT/LE07/C02/T1_L2/LE07_122044_20131223,LE07_L2SP_122044_20131223_20200906_02_T1,LANDSAT_7,ETM,23/12/2013,02:48:29.7184705Z,2,122,44,3,151.70,37.92,52.08,Yes,2015,842140,35
782,LC08_121045_20131224,LANDSAT/LC08/C02/T1_L2/LC08_121045_20131224,LC08_L2SP_121045_20131224_20200912_02_T1,LANDSAT_8,OLI_TIRS,24/12/2013,02:47:47.2062530Z,2,121,45,35.27,152.07,39.59,50.41,Yes,2015,892012,78
783,LC08_122044_20131231,LANDSAT/LC08/C02/T1_L2/LC08_122044_20131231,LC08_L2SP_122044_20131231_20200912_02_T1,LANDSAT_8,OLI_TIRS,31/12/2013,02:53:31.3160000Z,2,122,44,0.13,151.77,38.33,51.67,Yes,2015,1107668,73
784,LC08_122045_20131231,LANDSAT/LC08/C02/T1_L2/LC08_122045_20131231,LC08_L2SP_122045_20131231_20200912_02_T1,LANDSAT_8,OLI_TIRS,31/12/2013,02:53:55.2112730Z,2,122,45,0.35,150.96,39.49,50.51,No,,,
785,LE07_121044_20140101,LANDSAT/LE07/C02/T1_L2/LE07_121044_20140101,LE07_L2SP_121044_20140101_20200907_02_T1,LANDSAT_7,ETM,1/1/2014,02:42:22.5326287Z,2,121,44,0,150.34,37.80,52.20,Yes,2015,746924,39
786,LE07_121045_20140101,LANDSAT/LE07/C02/T1_L2/LE07_121045_20140101,LE07_L2SP_121045_20140101_20200906_02_T1,LANDSAT_7,ETM,1/1/2014,02:42:46.4289096Z,2,121,45,1,149.52,38.94,51.06,No,,,
787,LC08_122044_20140116,LANDSAT/LC08/C02/T1_L2/LC08_122044_20140116,LC08_L2SP_122044_20140116_20200912_02_T1,LANDSAT_8,OLI_TIRS,16/1/2014,02:53:15.8279740Z,2,122,44,1.68,148.64,39.39,50.61,Yes,2015,1161947,93
788,LC08_122045_20140116,LANDSAT/LC08/C02/T1_L2/LC08_122045_20140116,LC08_L2SP_122045_20140116_20200912_02_T1,LANDSAT_8,OLI_TIRS,16/1/2014,02:53:39.7232470Z,2,122,45,36.35,147.76,40.50,49.50,No,,,
789,LE07_121044_20140117,LANDSAT/LE07/C02/T1_L2/LE07_121044_20140117,LE07_L2SP_121044_20140117_20200907_02_T1,LANDSAT_7,ETM,17/1/2014,02:42:33.1125195Z,2,121,44,0,147.21,38.94,51.06,Yes,2015,816450,61
790,LE07_121045_20140117,LANDSAT/LE07/C02/T1_L2/LE07_121045_20140117,LE07_L2SP_121045_20140117_20200906_02_T1,LANDSAT_7,ETM,17/1/2014,02:42:57.0085722Z,2,121,45,17,146.31,40.03,49.97,No,,,
791,LE07_121044_20140202,LANDSAT/LE07/C02/T1_L2/LE07_121044_20140202,LE07_L2SP_121044_20140202_20200906_02_T1,LANDSAT_7,ETM,2/2/2014,02:42:49.1508611Z,2,121,44,3,143.42,41.72,48.28,Yes,2015,761642,49
792,LE07_121045_20140202,LANDSAT/LE07/C02/T1_L2/LE07_121045_20140202,LE07_L2SP_121045_20140202_20200906_02_T1,LANDSAT_7,ETM,2/2/2014,02:43:13.0469645Z,2,121,45,27,142.38,42.74,47.26,No,,,
793,LC08_121045_20140602,LANDSAT/LC08/C02/T1_L2/LC08_121045_20140602,LC08_L2SP_121045_20140602_20200911_02_T1,LANDSAT_8,OLI_TIRS,2/6/2014,02:45:56.9726270Z,2,121,45,35.42,84.34,68.48,21.52,Yes,2015,690452,24
794,LE07_121044_20140728,LANDSAT/LE07/C02/T1_L2/LE07_121044_20140728,LE07_L2SP_121044_20140728_20200905_02_T1,LANDSAT_7,ETM,28/7/2014,02:43:33.0213261Z,2,121,44,9,94.86,65.77,24.23,Yes,2015,220115,2
795,LE07_121044_20140829,LANDSAT/LE07/C02/T1_L2/LE07_121044_20140829,LE07_L2SP_121044_20140829_20200905_02_T1,LANDSAT_7,ETM,29/8/2014,02:43:33.4367877Z,2,121,44,17,116.55,63.06,26.94,Yes,2015,254445,8
796,LC08_121044_20140906,LANDSAT/LC08/C02/T1_L2/LC08_121044_20140906,LC08_L2SP_121044_20140906_20200911_02_T1,LANDSAT_8,OLI_TIRS,6/9/2014,02:46:04.0823680Z,2,121,44,11.87,123.30,62.34,27.66,Yes,2015,794208,55
797,LC08_121045_20140906,LANDSAT/LC08/C02/T1_L2/LC08_121045_20140906,LC08_L2SP_121045_20140906_20200911_02_T1,LANDSAT_8,OLI_TIRS,6/9/2014,02:46:27.9861130Z,2,121,45,33.65,120.61,62.91,27.09,No,,,
