RowID,Taxa,Family,ChecklistName,CommonName,中文名稱,NativePlant,Fellowes2002,Corlett2000,Cap96,Cap170,Cap586,RarePreciousPlant,ChinaRedListVertebrates,ChinaRedDataPlant,IUCNRedList,ConservationConcern
1383,Plants,Agavaceae,Agave americana,Century Plant,龍舌蘭,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1384,Plants,Agavaceae,Agave angustifolia,"Narrow-leaved Century Plant, Century Plant","狹葉龍舌蘭, 波羅麻",Exotic,NA,rare,N,N,N,N,NA,N,NA,N
1385,Plants,Agavaceae,Cordyline fruticosa,"Iron Plant, Tree of King","朱蕉, 鐵樹",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1386,Plants,Agavaceae,Dracaena angustifolia,Narrow-leaved Dracaena,長花龍血樹,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1387,Plants,Agavaceae,Dracaena draco,Dragon Tree,"龍血樹, 龍樹",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1388,Plants,Agavaceae,Dracaena fragrans,Fragrant Dragon Tree,巴西鐵樹,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1389,Plants,Agavaceae,Dracaena marginata,"Madagascar Dragon Tree, Margined Dracaena",紅邊鐵樹,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1390,Plants,Agavaceae,Dracaena reflexa 'Variegata',Song of India,分枝鐵樹,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1391,Plants,Agavaceae,Dracaena sanderiana,"Belgium Evergreen, Sander's Dracaena","辛氏龍樹, 富貴竹",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1392,Plants,Agavaceae,Furcraea foetida,"Giant Cabuya, Green Aloe",縫線麻,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1393,Plants,Agavaceae,Polianthes tuberosa,Tuberose,"晚香玉, 玉簪花",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1394,Plants,Agavaceae,Sansevieria cylindrica,Spear Sansevieria,圓柱虎尾蘭,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1395,Plants,Agavaceae,Sansevieria trifasciata,Snake Plant,虎尾蘭,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1396,Plants,Agavaceae,Yucca gloriosa,"Palm Lily, Spanish Dagger","大絲蘭, 鳳尾蘭",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1397,Plants,Aizoaceae,Sesuvium portulacastrum,"Sea-purslane, Seaside Purslane","海馬齒, 濱莧",Native,NA,NA,N,N,N,N,NA,N,NA,N
1398,Plants,Aizoaceae,Tetragonia tetragonioides,New Zealand Spinach,番杏,Native,NA,rare,N,N,N,N,NA,N,NA,Y
1399,Plants,Alangiaceae,Alangium chinense,Chinese Alangium,八角楓,Native,NA,NA,N,N,N,N,NA,N,NA,N
1400,Plants,Alismataceae,Alisma plantago-aquatica,Plantago-aquatica,澤瀉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1401,Plants,Alismataceae,Sagittaria guayanensis subsp. lappula,Cockcomb-fruited Arrow-head,冠果草,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1402,Plants,Alismataceae,Sagittaria trifolia subsp. leucopetala,"Chinese Arrow-head, Arrow Head",慈姑,Exotic,NA,restricted,N,N,N,N,NA,N,NA,N
1403,Plants,Aloeaceae,Aloe vera,"Chinese Aloe, Barbados Aloe",蘆薈,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1404,Plants,Aloeaceae,Kniphofia uvaria,"Torch Lily, Poker Plant",火把花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1405,Plants,Amaranthaceae,Achyranthes aspera,Common Achyranthes,"土牛膝, 倒扣草",Native,NA,NA,N,N,N,N,NA,N,NA,N
1406,Plants,Amaranthaceae,Achyranthes bidentata,Two-toothed Achyranthes,牛膝,Native,NA,NA,N,N,N,N,NA,N,NA,N
1407,Plants,Amaranthaceae,Alternanthera bettzickiana,"Calico-plant, Red Border Weed","錦繡莧, 紅草",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1408,Plants,Amaranthaceae,Alternanthera dentata f. rubiginosa,,紅龍莧,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1409,Plants,Amaranthaceae,Alternanthera paronychioides,,星星蝦鉗菜,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1410,Plants,Amaranthaceae,Alternanthera philoxeroides,Alligator-weed,"空心莧, 空心蓮子草",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1411,Plants,Amaranthaceae,Alternanthera pungens,Spiny-flowered Alternanthera,刺花蓮子草,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1412,Plants,Amaranthaceae,Alternanthera sessilis,Sessile Alternanthera,"蝦鉗菜, 蓮子草",Native,NA,NA,N,N,N,N,NA,N,NA,N
1413,Plants,Amaranthaceae,Amaranthus blitum,Livid Amaranth,凹頭莧,Native,NA,NA,N,N,N,N,NA,N,NA,N
1414,Plants,Amaranthaceae,Amaranthus spinosus,Spiny Amaranth,刺莧,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1415,Plants,Amaranthaceae,Amaranthus tricolor,Chinese Spinach,莧菜,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1416,Plants,Amaranthaceae,Amaranthus viridis,Green Amaranth,"綠莧, 野莧",Native,NA,NA,N,N,N,N,NA,N,NA,N
1417,Plants,Amaranthaceae,Celosia argentea,"Wild Coxcomb, Red-fox","青葙, 野雞冠",Native,NA,NA,N,N,N,N,NA,N,NA,N
1418,Plants,Amaranthaceae,Celosia argentea var. cristata,,雞冠花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1419,Plants,Amaranthaceae,Celosia argentea var. plumosa,"Feather Celosia, Wool-flower",鳳尾球,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1420,Plants,Amaranthaceae,Cyathula prostrata,Prostrate Cyathula,"杯莧, 金鈎草",Native,NA,NA,N,N,N,N,NA,N,NA,N
1421,Plants,Amaranthaceae,Gomphrena celosioides,"Wild Globe Amaranth, Silver-gomphrena","銀花莧, 野千日紅",Exotic,NA,restricted,N,N,N,N,NA,N,NA,N
1422,Plants,Amaranthaceae,Gomphrena globosa,Globe Amaranth,"千日紅, 百日紅, 日日紅",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1423,Plants,Amaranthaceae,Iresine herbstii,Beef Steak Plant,"血莧, 血葉",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1424,Plants,Anacardiaceae,Choerospondias axillaris,Hog Plum,"南酸棗, 酸棗",Native,NA,NA,N,N,N,N,NA,N,NA,N
1425,Plants,Anacardiaceae,Dracontomelon duperreanum,Yanmin,人面子,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1426,Plants,Anacardiaceae,Mangifera indica,Mango,杧果,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1427,Plants,Anacardiaceae,Pistacia atlantica,Pistache,大西洋黃連木,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1428,Plants,Anacardiaceae,Pistacia chinensis,,黃連木,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1429,Plants,Anacardiaceae,Rhus chinensis,Sumac,鹽膚木,Native,NA,NA,N,N,N,N,NA,N,NA,N
1430,Plants,Anacardiaceae,Rhus hypoleuca,Sumac,"白背鹽膚木, 白背漆",Native,NA,NA,N,N,N,N,NA,N,NA,N
1431,Plants,Anacardiaceae,Rhus succedanea,Wax Tree,"木蠟樹, 野漆樹",Native,NA,NA,N,N,N,N,NA,N,NA,N
1432,Plants,Anacardiaceae,Schinus terebinthifolia,"Brasilian Pepper-tree, Christmas-berry Tree",巴西青香木,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1433,Plants,Anacardiaceae,Spondias dulcis,Otaheite Apple,食用檳榔青,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1434,Plants,Anacardiaceae,Spondias lakonensis,,嶺南酸棗,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1435,Plants,Angiopteridaceae,Angiopteris fokiensis,Mules-foot Fern,福建蓮座蕨,Native,NA,restricted,Y,N,N,Y,NA,N,NA,Y
1436,Plants,Annonaceae,Annona glabra,Pond-apple,"圓滑番荔枝, 牛心果",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1437,Plants,Annonaceae,Annona squamosa,"Sugar-apple, Sweetsop",番荔枝,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1438,Plants,Annonaceae,Artabotrys hexapetalus,Eagle's Claw,鷹爪花,Exotic,NA,very rare,N,N,N,N,NA,N,NA,N
1439,Plants,Annonaceae,Artabotrys hongkongensis,Hong Kong Eagle's Claw,香港鷹爪花,Native,NA,restricted,N,N,N,Y,NA,N,NA,Y
1440,Plants,Annonaceae,Cananga odorata,Ylang-ylang,"依蘭, 依蘭香",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1441,Plants,Annonaceae,Desmos chinensis,Desmos,"假鷹爪, 酒餅葉",Native,NA,NA,N,N,N,N,NA,N,NA,N
1442,Plants,Annonaceae,Fissistigma glaucescens,White-leaved Fissistgma,白葉瓜馥木,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1443,Plants,Annonaceae,Fissistigma oldhamii,Oldham's Fissistigma,瓜馥木,Native,NA,NA,N,N,N,N,NA,N,NA,N
1444,Plants,Annonaceae,Fissistigma uonicum,Hong Kong Fissistigma,香港瓜馥木,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1445,Plants,Annonaceae,Popowia pisocarpa,Pea-like Fruit Popowia,嘉陵花,Native,NA,rare,N,N,N,Y,NA,N,NA,Y
1446,Plants,Annonaceae,Uvaria boniana,Glabrous-leaved Uvaria,光葉紫玉盤,Native,NA,rare,N,N,N,N,NA,N,NA,Y
1447,Plants,Annonaceae,Uvaria calamistrata,Spiny-fruited Uvaria,刺果紫玉盤,Native,NA,rare,N,N,N,N,NA,N,NA,Y
1448,Plants,Annonaceae,Uvaria grandiflora,Large-flowered Uvaria,"大花紫玉盤, 山椒",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1449,Plants,Annonaceae,Uvaria macrophylla,Uvaria,紫玉盤,Native,NA,NA,N,N,N,N,NA,N,NA,N
1450,Plants,Apiaceae,Anethum graveolens,,蒔蘿,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1451,Plants,Apiaceae,Angelica decursiva,,紫花前胡,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1452,Plants,Apiaceae,Apium graveolens,Celery,芹菜,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1453,Plants,Apiaceae,Centella asiatica,Moneywort,"積雪草, 崩大碗",Native,NA,NA,N,N,N,N,NA,N,NA,N
1454,Plants,Apiaceae,Coriandrum sativum,Coriander,芫荽,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1455,Plants,Apiaceae,Cyclospermum leptophyllum,Thin-leaved Celery,細葉旱芹,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1456,Plants,Apiaceae,Daucus carota var. sativa,Carrot,"胡蘿蔔, 金筍",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1457,Plants,Apiaceae,Eryngium foetidum,,"刺芹, 假芫荽",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1458,Plants,Apiaceae,Foeniculum vulgare,Common Fennel,茴香,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1459,Plants,Apiaceae,Glehnia littoralis,,"珊瑚菜, 北沙參",Native,NA,rare,N,N,N,Y,NA,V,NA,Y
1460,Plants,Apiaceae,Hydrocotyle sibthorpioides,Asiatic Pennywort,天胡荽,Native,NA,NA,N,N,N,N,NA,N,NA,N
1461,Plants,Apiaceae,Hydrocotyle sibthorpioides var. batrachium,,破銅錢,Native,NA,NA,N,N,N,N,NA,N,NA,N
1462,Plants,Apiaceae,Hydrocotyle verticillata,,銅錢草,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1463,Plants,Apiaceae,Hydrocotyle wilfordii,Wilford's Pennywort,"腎葉天胡荽, 惠氏天胡荽",Native,NA,NA,N,N,N,N,NA,N,NA,N
1464,Plants,Apiaceae,Oenanthe benghalensis,Few-flowered Water Celery,"短幅水芹, 少花水芹",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1465,Plants,Apiaceae,Oenanthe javanica,Water Celery,水芹,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1466,Plants,Apiaceae,Ostericum citriodorum,,"隔山香, 檸檬香鹹草",Native,NA,NA,N,N,N,N,NA,N,NA,N
1467,Plants,Apiaceae,Petroselinum crispum,Parsley,"歐芹, 洋芫荽",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1468,Plants,Apiaceae,Peucedanum praeruptorum,,"前胡, 白花前胡",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1469,Plants,Apiaceae,Pimpinella diversifolia,,異葉茴芹,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
1470,Plants,Apiaceae,Sanicula lamelligera,,薄片變豆菜,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1471,Plants,Apocynaceae,Adenium obesum,"Desert Rose, Common Adenium","天寶花, 沙漠玫瑰",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1472,Plants,Apocynaceae,Allamanda cathartica,"Allamanda, Common Allamanda",軟枝黃蟬,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1473,Plants,Apocynaceae,Allamanda schottii,"Small Allamanda, Oleander Allamanda","黃蟬, 硬枝黃蟬",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1474,Plants,Apocynaceae,Alstonia scholaris,"Devil Tree, Common Alstonia","糖膠樹, 黑板樹",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1475,Plants,Apocynaceae,Alyxia sinensis,"Bead Vine, Chinese Alyxia","鏈珠藤, 念珠藤",Native,NA,NA,N,N,N,N,NA,N,NA,N
1476,Plants,Apocynaceae,Anodendron affine,"Asian Cable Creeper, Common Anodendron","鱔藤, 榊葛",Native,NA,NA,N,N,N,N,NA,N,NA,N
1477,Plants,Apocynaceae,Beaumontia grandiflora,Easter Lily Vine,清明花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1478,Plants,Apocynaceae,Carissa carandas,Karanda,刺黃果,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1479,Plants,Apocynaceae,Carissa macrocarpa,"Natal Plum, Big Fruit Carissa","大果假虎刺, 大花假虎刺",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1480,Plants,Apocynaceae,Catharanthus roseus,"Periwinkle, Rose Periwinkle",長春花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1481,Plants,Apocynaceae,Cerbera manghas,"Cerbera, Sea Mango",海杧果,Native,NA,NA,N,N,N,N,NA,N,NA,N
1482,Plants,Apocynaceae,Chonemorpha eriostylis,Common Chonemorpha,鹿角藤,Exotic,NA,very rare,N,N,N,N,NA,N,NA,N
1483,Plants,Apocynaceae,Ichnocarpus frutescens,Shrubby Ichnocarpus,腰骨藤,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
1484,Plants,Apocynaceae,Ichnocarpus jacquetii,,少花腰骨藤,Native,NA,NA,N,N,N,N,NA,N,NA,N
1485,Plants,Apocynaceae,Kopsia arborea,Kopsia,蕊木,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
1486,Plants,Apocynaceae,Mandevilla boliviensis,"Bolivia Dipladenia, White Dipladenia",雞蛋花藤,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1487,Plants,Apocynaceae,Melodinus fusiformis,Fusiformis Melodinus,尖山橙,Native,NA,rare,N,N,N,N,NA,N,NA,Y
1488,Plants,Apocynaceae,Melodinus suaveolens,"Mountain Orange, Fragrant Melodinus",山橙,Native,NA,NA,N,N,N,N,NA,N,NA,N
1489,Plants,Apocynaceae,Nerium oleander,"Oleander, Common Oleander",夾竹桃,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1490,Plants,Apocynaceae,Ochrosia elliptica,"Ochrosia, Elliptica Ochrosia",古城玫瑰樹,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1491,Plants,Apocynaceae,Plumeria obtusa,Obtuse-leaved Frangipani,鈍葉雞蛋花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1492,Plants,Apocynaceae,Plumeria rubra,Frangipani,"雞蛋花, 紅雞蛋花",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1493,Plants,Apocynaceae,Pottsia laxiflora,"Loose-flowered Pottsia, Laxiflower Pottsia","簾子藤, 疏花薄槭藤",Native,NA,NA,N,N,N,N,NA,N,NA,N
1494,Plants,Apocynaceae,Rauvolfia verticillata,"Devil-pepper, Common Devil-pepper",蘿芙木,Native,NA,NA,N,N,N,N,NA,N,NA,N
1495,Plants,Apocynaceae,Strophanthus divaricatus,"Goat Horns, Divaricate Strophanthus",羊角拗,Native,NA,NA,N,N,N,N,NA,N,NA,N
1496,Plants,Apocynaceae,Tabernaemontana bovina,Medicinal Tabernaemontana,藥用狗牙花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1497,Plants,Apocynaceae,Tabernaemontana divaricata,"Crepe Jasmine, Common Tabernaemontana",狗牙花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1498,Plants,Apocynaceae,Thevetia peruviana,Yellow Oleander,黃花夾竹桃,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1499,Plants,Apocynaceae,Thevetia peruviana 'Aurantiana',Orange Luckynut Thevetia,紅酒杯花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1500,Plants,Apocynaceae,Trachelospermum jasminoides,Star Jasmine,絡石,Native,NA,rare,N,N,N,N,NA,N,NA,Y
1501,Plants,Apocynaceae,Urceola micrantha,Small-flowered Urceola,杜仲藤,Native,NA,rare,N,N,N,N,NA,N,NA,Y
1502,Plants,Apocynaceae,Urceola rosea,"Sour Creeper, Pink-flowered Urceola",酸葉膠藤,Native,NA,NA,N,N,N,N,NA,N,NA,N
1503,Plants,Apocynaceae,Wrightia laevis,Smooth Wrightia,藍樹,Native,NA,rare,N,N,N,N,NA,N,NA,Y
1504,Plants,Aponogetonaceae,Aponogeton lakhonensis,Pond Weed,"水蕹, 田干草",Native,NA,very rare,N,N,N,N,NA,N,NA,Y
1505,Plants,Aquifoliaceae,Ilex asprella,"Rough-leaved Holly, Plum-leaved Holly","梅葉冬青, 秤星樹",Native,NA,NA,N,N,N,N,NA,N,NA,N
1506,Plants,Aquifoliaceae,Ilex asprella var. tapuensis,,大埔秤星樹,Native,NA,NA,N,N,N,N,NA,N,NA,N
1507,Plants,Aquifoliaceae,Ilex championii,"Champion's Holly, Notched-leaf Holly",凹葉冬青,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1508,Plants,Aquifoliaceae,Ilex chapaensis,Shaba Holly,沙壩冬青,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
1509,Plants,Aquifoliaceae,Ilex cinerea,"Gray Holly, Hong Kong Holly",灰冬青,Native,NA,NA,N,N,N,N,NA,N,NA,N
1510,Plants,Aquifoliaceae,Ilex cornuta,,枸骨,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1511,Plants,Aquifoliaceae,Ilex crenata,,齒葉冬青,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1512,Plants,Aquifoliaceae,Ilex dasyphylla,Dense-leaved Holly,黃毛冬青,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
1513,Plants,Aquifoliaceae,Ilex ficoidea,Fig-leaved Holly,榕葉冬青,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1514,Plants,Aquifoliaceae,Ilex graciliflora,Small-flowered Holly,"細花冬青, 纖花冬青",Native,NA,NA,N,N,N,N,NA,N,EN,Y
1515,Plants,Aquifoliaceae,Ilex hanceana,Hance's Holly,"青茶冬青, 青茶",Native,NA,rare,N,N,N,N,NA,N,NA,Y
1516,Plants,Aquifoliaceae,Ilex kwangtungensis,Kwangtung Holly,廣東冬青,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1517,Plants,Aquifoliaceae,Ilex lancilimba,,劍葉冬青,Native,NA,NA,N,N,N,N,NA,N,NA,N
1518,Plants,Aquifoliaceae,Ilex latifolia,Large-leaved Holly,大葉冬青,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1519,Plants,Aquifoliaceae,Ilex lohfauensis,Lohfau Holly,"羅浮冬青, 矮冬青",Native,NA,rare,N,N,N,N,NA,N,NA,Y
1520,Plants,Aquifoliaceae,Ilex memecylifolia,Dwarf Holly,"谷木葉冬青, 谷木冬青",Native,NA,NA,N,N,N,N,NA,N,NA,N
1521,Plants,Aquifoliaceae,Ilex pubescens,Downy Holly,毛冬青,Native,NA,NA,N,N,N,N,NA,N,NA,N
1522,Plants,Aquifoliaceae,Ilex rotunda,"Chinese Holly, Panaceae Holly",鐵冬青,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1523,Plants,Aquifoliaceae,Ilex rotunda var. microcarpa,"Small-fruited Holly, Chinese Holly","小果鐵冬青, 微果冬青, 救必應",Native,NA,rare,N,N,N,N,NA,N,NA,Y
1524,Plants,Aquifoliaceae,Ilex triflora,,三花冬青,Native,NA,NA,N,N,N,N,NA,N,NA,N
1525,Plants,Aquifoliaceae,Ilex viridis,Small-leaved Holly,"綠冬青, 亮葉冬青",Native,NA,NA,N,N,N,N,NA,N,NA,N
1526,Plants,Araceae,Aglaonema modestum,Chinese Evergreen,"廣東萬年青, 粵萬年青",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1527,Plants,Araceae,Alocasia cucullata,Chinese Taro,"尖尾芋, 假海芋",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1528,Plants,Araceae,Alocasia macrorrhizos,"Giant Alocasia, Alocasia",海芋,Native,NA,NA,N,N,N,N,NA,N,NA,N
1529,Plants,Araceae,Amorphophallus dunnii,Dunn's Amorphophallus,"南蛇棒, 鄧氏蒟蒻",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1530,Plants,Araceae,Amorphophallus kiusianus,Snake Aroid,東亞魔芋,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1531,Plants,Araceae,Anthurium andraeanum,"Flamingo-lily, Oil-cloth Flower",花燭,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1532,Plants,Araceae,Anthurium crystallinum,Crystalline Anthurium,水晶花燭,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1533,Plants,Araceae,Anthurium scherzerianum,Flamingo Flower,火鶴花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1534,Plants,Araceae,Arisaema cordatum,Heart-leaved Arisaema,"心檐南星, 心葉天南星",Native,NA,rare,N,N,N,N,NA,N,NA,Y
1535,Plants,Araceae,Arisaema erubescens,Dragon Arum,"一把傘南星, 一把傘天南星",Native,NA,rare,N,N,N,N,NA,N,NA,Y
1536,Plants,Araceae,Arisaema heterophyllum,,異葉天南星,Native,NA,rare,N,N,N,N,NA,N,NA,Y
1537,Plants,Araceae,Arisaema penicillatum,Brush Arisaema,"畫筆南星, 頂刷天南星",Native,NA,restricted,N,N,N,Y,NA,N,NA,Y
1538,Plants,Araceae,Caladium bicolor,"Common Caladium, Caladium","五彩芋, 花葉芋",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1539,Plants,Araceae,Colocasia esculenta,Taro,芋,Native,NA,NA,N,N,N,N,NA,N,NA,N
1540,Plants,Araceae,Dieffenbachia seguine,Dieffenbachia,花葉萬年青,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1541,Plants,Araceae,Epipremnum aureum,Ivy-arum,"綠蘿, 芋葉藤",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1542,Plants,Araceae,Epipremnum pinnatum,"Taro Vine, Centipede Tongavine","麒麟葉, 麒麟尾",Exotic,NA,very rare,N,N,N,N,NA,N,NA,N
1543,Plants,Araceae,Lasia spinosa,"Spiny Taro, Lasia",刺芋,Exotic,NA,restricted,N,N,N,N,NA,N,NA,N
1544,Plants,Araceae,Monstera deliciosa,Ceriman,"龜背竹, 蓬來蕉",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1545,Plants,Araceae,Philodendron bipinnatifidum,"Dissected-leaf Philodendron, Philodendron",裂葉喜樹蕉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1546,Plants,Araceae,Philodendron cordatum,Heart-leaved Philodendron,心葉喜樹蕉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1547,Plants,Araceae,Philodendron panduriforme,"Fiddle-leaved Philodendron, Philodendron",琴葉喜樹蕉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1548,Plants,Araceae,Philodendron squamiferum,"Scale-leaved Philodendron, Philodendron",鱗葉喜樹蕉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1549,Plants,Araceae,Pinellia ternata,Pinellia,半夏,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
1550,Plants,Araceae,Pinellia tripartita,,三裂葉半夏,Native,NA,NA,N,N,N,N,NA,N,NA,N
1551,Plants,Araceae,Pistia stratiotes,Water Lettuce,大薸,Native,NA,NA,N,N,N,N,NA,N,NA,N
1552,Plants,Araceae,Pothos chinensis,Rock Vine,"石柑, 石柑子",Native,NA,NA,N,N,N,N,NA,N,NA,N
1553,Plants,Araceae,Rhaphidophora hongkongensis,Hong Kong Taro-Vine,"獅子尾, 崖角藤",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1554,Plants,Araceae,Spathiphyllum floribundum,Snow Flower,白鶴芋,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1555,Plants,Araceae,Syngonium auritum,Syngonium,長耳合果芋,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1556,Plants,Araceae,Syngonium podophyllum,"African Evergreen, Syngonium",合果芋,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1557,Plants,Araceae,Typhonium blumei,"Divaricate Typhonium, Typhonium","犁頭尖, 山半夏",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1558,Plants,Araceae,Typhonium flagelliforme,Flagelliform Typhonium,鞭簷犁頭尖,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1559,Plants,Araceae,Typhonium trilobatum,Trilobe Typhonium,馬蹄犁頭尖,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1560,Plants,Araceae,Zantedeschia aethiopica,Calla Lily,馬蹄蓮,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1561,Plants,Araliaceae,Aralia chinensis,,楤木,Native,NA,NA,N,N,N,N,NA,N,NA,N
1562,Plants,Araliaceae,Aralia finlaysoniana,,虎刺楤木,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1563,Plants,Araliaceae,Dendropanax dentigerus,Tree Ginseng,樹參,Native,NA,NA,N,N,N,N,NA,N,NA,N
1564,Plants,Araliaceae,Dendropanax proteus,Biformed Tree-ginseng,變葉樹參,Native,NA,NA,N,N,N,N,NA,N,NA,N
1565,Plants,Araliaceae,Eleutherococcus trifoliatus,Three-leaved Eleutherococcus,"白簕, 白簕花",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
1566,Plants,Araliaceae,Fatsia japonica,Japanese Fatsia,八角金盤,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1567,Plants,Araliaceae,Hedera helix,Ivy,洋常春藤,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1568,Plants,Araliaceae,Heteropanax fragrans,,"幌傘楓, 火通木",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
1569,Plants,Araliaceae,Polyscias fruticosa,Ming Aralia,南洋參,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
